sentiment,text
2,xin có vài ý _ kiến về em loa này cho ban nao chưa được mục _ sở _ thị có thêm thông _ tin khi quyết _ định mua 1 Trong tầm giá em nó là một lựa _ chọn tốt khi mở ở 80 nghe ok nhất và chỉ lấp đầy được diện _ tích phòng khoảng 25m2 thôi ạ 2 Thời _ lượng pin thực _ tế ok 3 Con này ăn đưt con loa tròn màu đen về âm _ thanh nhé 4 Nút cắm sạc vuông đét khó phân _ biệt rất rễ cắm ngược làm hỏng đầu sạc 5 Blutoot 10m nhưng có vật cản thì không ok lắm 6 Vì là hình _ vuông nhỏ gọn nên cực _ kỳ thuận _ tiện khi mang theo Có vài nhận _ xét vậy để bạn nào chưa mục sở tjij có thêm thông _ tin
2,xin có vài ý _ kiến về em loa này cho ban nao chưa được mục _ sở _ thị có thêm thông _ tin khi quyết _ định mua 1 Trong tầm giá em nó là một lựa _ chọn tốt khi mở ở 80 nghe ok nhất và chỉ lấp đầy được diện _ tích phòng khoảng 25m2 thôi ạ 2 Thời _ lượng pin thực _ tế ok 3 Con này ăn đưt con loa tròn màu đen về âm _ thanh nhé 4 Nút cắm sạc vuông đét khó phân _ biệt rất rễ cắm ngược làm hỏng đầu sạc 5 Blutoot 10m nhưng có vật cản thì không ok lắm 6 Vì là hình _ vuông nhỏ gọn nên cực _ kỳ thuận _ tiện khi mang theo Có vài nhận _ xét vậy để bạn nào chưa mục sở tjij có thêm thông _ tin
2,Đã mua loa này chiều _ qua và trải _ nghiệm âm _ thanh của nó khá ok kiểu _ dáng đẹp chuẩn _ bị khắc laze cho mấy cái viền nhôm luôn anh _ em có ai có hình đẹp không cho mình mấy cái
2,bạn cứ về mở gần max volumn và đủ thể _ loại nhạc là ok tích_cực
2,Ngon bô re
2,đã xúc và khá hài _ lòng
2,Vote cho e loa này 5 star Mua được 6 hôm mỗi hồm dùng tầm 1 2h volume to _ nhỏ đủ liểu vẫn chưa hết pin Dù nghe _ nói pin có 1200 mah song công _ nhận lâu thật Nghe to thì lo nhảy bùm bụp thấy hay _ hay song không thấy re vã cũng chưa dám max volume xem rè không vì sợ rè song rồi không hết được
2,mới mua con này 450k bh 6 tháng nghe đã ghê luôn cũng do nhu _ cầu không khắt _ khe gì thấy bass dập bum bum là khoái rồi Sạc khoảng 2 tiếng rưỡi là đầy đèn Led tự tắt kết _ nối bluetooth rất nhạy nhưng chỉ trong khoảng 8 mét
2,Mình bên Hàn mua trên auction eBay bên Hàn search gg mình thấy đa _ số trên hộp có tem chống hàng giả của xiaomi khi cào sẽ có số serial còn hộp của mình thì không có tem đó chỉ có tem của đơn _ vị nhập và phân _ phối của Hàn_Mình nghe thừ thì thấy âm _ thanh cũng tốt lắm
2,Mình mới mua 1 con màu vàng _ ngọc rất đẹp phiên _ bản mới nhất 2015 mua bên bạch long _ giá 950k chất _ lượng quá ngon từ thiết _ kế cho _ đến chất âm rất đáng đồng _ tiền bỏ ra phải nói là rất hài _ lòng về em nó Một _ vài cảm _ nhận ban _ đầu như sau Pin dùng khá lâu Tiếng chắc khoẻ và rõ _ ràng mở lớn 90 không rè Có đủ các cổng kết _ nối cổng vào 3 5mm khe cắm thẻ nhớ cổng Mic để thực _ hiện nghe gọi điện Được trang _ bị tăng giảm âm _ lượng tiến lùi bài hát ngay trên loa đèn nguồn báo tình _ trạng làm rất đẹp có 1 điểm mình chưa hài _ lòng là sản _ phẩm không tặng xạc đi kèm dòng xạc 5v 1A và cổng sạc MicroUSB thiết _ kế không đánh _ dấu chiều nên hay cắm nhầm chiều Chất _ lượng hoàn _ thiện loa rất tuyệt đẹp là tinh _ tế sang _ trọng
2,Ngon đáng đồng _ tiền lắm mới _ đầu mình định mua cái JBL _ charge _ 2 mà ra xem và thử cái này rồi kết nó luôn nhỏ gọn _ gàng và chất _ lượng nhét balo đem đi đâu cũng tiện cục xạc thì nó dùng chung với điện _ thoại nên cũng không khó _ khăn gì
2,Bass em này cầm trên tay mà nó dập run tay lun phải nói quá tốt so với tầm giá 900k mình đã bổ _ sung em nó vào bộ sưu _ tập Mi của mình P s mình thấy bên sanphamxiaomi com đang bán giá 899k đó
2,Phòng tầm 30m2 trở _ lại em này dư sức lấp đầy mình đã thử Bluetooth của nó bắt rất khoẻ và khá xa xuyên 2 lớp tường 10 ở khoảng _ cách 20m vẫn nghe tốt ngoài trống thì lên đến 30m
2,mình đang dùng 1 con x mini _ xam _ 15 cảm _ giác rất ổn nếu so _ sánh trong 2 con thì con nào ok hơn vậy thích con xiaomi vì được _ cái giá mềm mà có bluetooth nữa
2,mình không bik con loa bạn đang dùng nên không đánh _ giá được mình vừa nhận được con loa xiaomi thế _ hệ sau cảm _ giác rất thích từ khâu đóng _ hộp đến âm _ thanh Hơn hẳn con đời cũ rất xa Hình _ như là không bạn ơi Mặc _ dù khi kết _ nối với idevice sẽ có biểu _ tượng pin trên thanh trạng _ thái của idevice nhưng mình thấy báo ảo quá
2,Mình trên tay e nó rùi cực thích luôn mà Bạn bik cái nút ở dưới cuối nút volume không nó hình viên pin với biểu _ tượng bluetooth mà mình không bik để làm _ gì Ấn vào thì nó nói tiếng trung ấn xíu là nó tắt btuetooth đi luôn nghe _ nói là nó báo pin mà khổ cái là nó nói tiếng trung mình không hiểu
2,Nhưng mình nghĩ nếu hàng _ fake nó sẽ không được sắc _ sảo như hàng _ hãng đâu nên xem kĩ có_thể nhận ra được đúng hàng của nó thì rất đẹp đường_nét gọn _ gàng và tinh _ tế
2,Ngon bạn nào lấy mà dùng nè
2,Màn _ hình 144hz chủ _ yếu để chơi các thể _ loại game FPS nên như _ vậy cũng ok rồi
2,TN vẫn vô đối về response thời_gian refresh rate và input lag trong tầm giá Chơi game FPS nhiều sẽ thấy tác _ dụng IPS muốn game ngon có mấy em 27 của Asus PG279 support 165Hz Có _ điều 2x củ 21 9 dùng màn to cỡ 34 xem film chứ độ _ phân _ giải quái _ thai này ít game hỗ _ trợ nhiều lúc bực lắm đang xài LG 34UC97
2,Con này có cái đế tiện ghê
2,Youtube đọc báo thì thoải _ mái đi Mà u _ 2515 báo luôn là bé _ tí so với cái res 1440p cái tầm res 1440p ít _ nhất phải 27
2,Mình đang dùng em này Nói _ chung là thoả _ mãn xem phim lướt web đều chấp _ nhận được Còn về phần chơi game yêu _ cầu tần _ số quét thì khỏi bàn nếu so với dòng IPS Mỗi người đều có nhu _ cầu riêng không ai điên bỏ cả chục _ triệu mua cái màn _ hình không ra _ gì Và trước khi mua mình cũng đã xem qua rất nhiều dòng Dell Crossover_Asus_AOC_Còn về hình _ ảnh nhiều bạn chê này _ nọ nhưng thực _ tế thì nếu so cụ _ thể với với dòng IPS của Dell U2414h rõ _ ràng có sự chênh _ lệch màu _ sắc nhưng không đến _ nỗi thần _ thánh _ hoá như một _ số bạn nói Tóm _ lại ai chọn mua màn _ hình đều có mục _ đích riêng cả với giá tiền mua cái BenQ này mình có _ thể mua 1 cái màn 4k nhưng vì nó không phù _ hợp với nhu _ cầu nên không chọn
2,Mình đang dùng U2515H đây cực hài _ lòng Chán _ Full_HD roài
2,các bạn cứ chê _ ỏng _ chê _ eo Mình thì uớc mơ em nó lâu lắm rồi mà chưa có_điều _ kiện
2,Con này ngon e mua con này được 2 năm rồi Thật _ ra tần _ số quét của nó tới 120 Hz là max rồi E chỉnh lên max 144Hz thì bị chấm đen trên màn hinh không biết lý _ do tại _ sao Chắc tại e mua hàng refurbished tại vì nó hơi mắc nên mua cái này cho rẻ _ _ Cái quan _ trọng và mắc của cái này là 1ms Em nghĩ tại thế cho _ nên nó mắc
2,Màu _ sắc như này cũng là đẹp rồi 72 NTSC thì cũng phải 100 sRGB rồi Thêm nữa để so _ sánh với một con màn _ hình được rất nhiều designer ở VN ưa _ chuộng là Dell _ Ultrasharp U2414 thì cũng chỉ 72 NTSC thôi nhé Xin _ lỗi cái bác nói là bật đen _ trắng chứ em nghĩ con này nó hiển _ thị nhiều màu hơn những màu mà bác biết đấy
2,Có cái kiếng cận đẹp ntn thì em cũng ráng mua 1 em
2,Thích bạn rồi đó
2,mình dùng sạc xiaomi được 1 tháng rồi thấy ngon và cũng hên vì mua được hàng chính hãng tiện đẹp rẻ
2,Hàng này ngon dùng sạc được bét _ nhè
2,Hàng này cực nhiều hàng giả_mạo nếu mua được hàng chính hãng dùng thì khỏi chê
2,Bác chủ thớt làm bài review chất quá pin xiaomi đẹp dùng lại mát _ mẻ hiệu _ năng tốt
2,Xiaomi ăn _ đứt từ thương _ hiệu đến chất _ lượng và linh _ kiện bác à
2,Vậy _ là ngon rồi mấy em sạc tiền triệu cũng chỉ tầm trên _ dưới 80 là _ cùng em này sạc cho 5s của mình được 4 đến 5 lần
2,Sac _ du _ phong romosst _ polymost rat ok Dang dong tien bo ra
2,Xiaomi sử _ dụng chíp của Texas _ Instruments nên dùng cho iphone rất ok
2,Mi note hiện bên TQ vẫn đang cháy hàng thường _ xuyên b à
2,Không thích dùng android chứ không thì mình cũng dùng Mi note rồi thích thiết _ kế hiệu _ năng và đặc _ biệt là giá của xiaomi cũng đang dùng mấy sản _ phẩm của Xiaomi như sạc dự _ phòng tai _ nghe rất tuyệt
2,Có cái này tiện hẳn luôn thích nhất _ là nhiệt _ độ khi sạc mát _ mẻ chứ không như mấy loại khác đồ xiaomi rẻ nhưng chất
2,hi mình vừa lấy 1 em 10400 giá 320k ở Hoàng _ Hà hàng chính hãng xịn dùng cho em IP _ 5 c thấy ổn nói _ chung là hài _ lòng
2,Sạc _ dự _ phòng của xiaomi đảm _ bảo được những tiêu _ chuẩn khắt _ khe của apple bởi sử _ dụng linh _ kiện có chất _ lượng cao từ những nhà sản hàng _ đầu như LG Samsung Panasonic sanyo cùng _ với chip của Texas nên bạn có _ thể hoàn _ toàn yên _ tâm chính vì _ vậy sạc xiaomi rất được ưa _ chuộng
2,Càng ngày em ấy càng hoàn _ thiện phê thiệt
2,E suốt ngày sạc bằng sạc Ipad rất tốt
2,Máy này mà render phim HD dựng bằng Premiere_After _ Effect chắc sướng phải _ biết Mơ 1 cái
2,màn _ hình lên đến 18 4 inh cấu _ hình khủng như _ vậy thì quá ổn rồi quá hợp với gamer đúng là nhà _ thiết _ kế hiểu được a e gamer thanhk
2,Muốn sở _ hữu một con Surface _ book quá Đẹp quá đi thôi Mình đang nghĩ mình phải tiết _ kiệm bao _ lâu đây hic hic
2,Đã nghịch _ ngợm thử con này và phải nói là đỉnh _ cao luôn Nói về độ tinh _ xảo thì không thua gì Mac còn về độ sướng khi dùng thì hơn hẳn Mac_Tôi đang dùng Macbook _ Pro _ 15 Retina nhưng vẫn phải công _ nhận là Surface _ Book hơn hẳn
2,Surfacebook đẹp quá phải gom lúa mua ngay con macbook mới được
2,Đẹp chết người luôn
2,Hp _ probook _ 430 g2 1580g ngon bo re chi Gan 13tr
2,MS luôn làm thay _ đổi cả thế _ giới D
2,Quá đỉnh quá mong _ ước luôn mỗi _ tội chưa có đủ_xèng để mua
2,đẹp như người _ mẫu ấy quất thôi à thôi 50 chai
2,Quá là tuyệt đợi gom lúa thôi chất quá Cũng chỉ cần bản cấu _ hình_như trên là dùng tẹt ga rồi Yêu thế
2,Thiết _ kế quá đẹp Khớp nối lỗ thoát nhiệt đẹp hơn cả món đồ trong phim khoa _ học _ viễn _ tưởng
2,Trên cả ĐẸP
2,ngon D
2,đây là chiếc laptop đẹp nhất thế _ giới có thiết _ kế bản _ lề điên _ khùng nhất quá đẹp cho 1 em mẫu cá _ tính
2,Dell là trâu _ bò nhất
2,Đang dùng con macbook cao nhất trên bài mọi thứ quá tuyệt
2,Tôi đang xài macbook _ pro _ retina 13 866 2 năm nay và cảm _ thấy rất hài _ lòng
2,acer nhìn đẹp nhất
2,Nhìn con Dell viền màn _ hình phê
2,Con _ Macbook đáng đồng _ tiền _ bát _ gạo I like it
2,Chậm là phải rồi Tui xài cái Macbook _ Pro từ 2011 đến giờ vẫn còn chạy ào _ ào iMovie Photoshop gì êm _ ru Chỉ cần nâng _ cấp ổ SSD là lại như cũ à Bảo sao phải mua cái mới
2,Chắc dòng máy lai sẽ lên _ ngôi thích cái surface _ book quá
2,Tại vì nó bền Phải nói là nó bền nên ít người mua mới lắm
2,Vừa mơi đặt _ hàng em macbook _ pro 15 _ inch 2015 xong Dùng hàng Apple chưa bh phải thất _ vọng cả đặt biệt là macbook và ipad
2,Tôi mua Macbook _ Pro 13 từ cuối năm 2010 và bây _ giờ nó vẫn chưa chịu hỏng Dùng vẫn nhanh mượt xem phim nghe nhạc lướt mạng thỉng thoảng photoshop với lighroom chút vẫn ngon _ lành D
2,Ba mình dùng xong để lại cho mình con Macbook _ Pro _ early 2011 giờ vẫn xài ngon _ lành mượt _ mà vi _ vu nâng _ cấp RAM lên 8gb rồi iMovie này _ nọ vẫn còn ngon lắm Mà xài MacOS mình toàn để sleep rất hiếm khi tắt máy hoàn __toàn
2,Quá đẹp và quá đẳng _ cấp so với quy _ định nhất _ định sẽ cưới một em trong năm nay
2,Quá đẹp Con quái _ vật công _ nghệ đã tỉnh _ giấc thật rồi
2,Xin ngả mũ thán _ phục với người thiết _ kế ra em nó Thật tuyệt mời Đẹp không _ thể cưỡng nổi
2,Tuyệt_Microsoft chơi lâu mới hiểu
2,quá đỉnh để _ dành tiền mua 1 cái mới được
2,Đã rất lâu rồi mình mới có cảm _ giác phấn _ khích đến nổi da _ gà khi xem một sản_phẩm công _ nghệ được giới _ thiệu từ cái thời Steve _ Jobs giới _ thiệu iphone hay Macbook đời _ đầu Cố lên nhé Microsoft
2,Quá đẹp ráng cày _ bừa đển lên em MS _ Book này thôi
2,Đẹp và độc 13 5 in vừa là mtb vừa là laptop học _ tập hay giải _ trí công _ việc đều ok thiết _ kế đẹp lạ khác _ biệt hi _ vọng sẽ thành _ công vang _ dội nhưng hơi buồn mảng smartphone
2,Cấu _ hình cao thiết _ kế quá đẹp Một sản _ phẩm đáng mơ _ ước
2,Đẳng _ cấp là mãi _ mãi Đó mới chỉ là MS còn ngái _ ngủ thôi đó nhớ
2,Ngộ là ngộ kết em từ ngay cái nhìn đầu _ tiên rồi đó nha
2,Công _ nhận là tốt_đẹp Microsoft cũng vĩ _ đại Nhưng công _ tâm mà nói cái tên nhãn _ hiệu Surface nó quá tệ quá không _ thể đi vào lòng ngừoi để thành số đông Surface là cái tên tồi nhất của tập _ đoàn lừng _ danh
2,Tuyệt _ vời Có 500Gb bộ _ nhớ trực _ tuyến thì không còn gì phải lo nữa rồi
2,Quá rẻ
2,Thật tuyệt _ vời Tôi đã sử _ dụng rất nhiều sản _ phẩm của Xiaomi rất hài _ lòng về chất _ lượng giá _ cả của xiaomi
2,Tuyệt _ vời mình sẽ mua 1 cái rồi cài VMWARE rồi cài MAC _ OS thế _ là thành máy Mac xịn
2,Đẹp
2,Mình không dùng wifi thì được 16h D độ sáng 50 là chói mắt rồi Còn dùng với wifi thì tầm 10h bạn ạ Mình đang dùng win _ 10 rất tuyệt
2,cá _ nhân mình thấy asus là đáng mua nhất mình đang bình _ luận trên asus _ x _ 552 ldv đây
2,HP đáng mua nhất giá vừa _ phải hàng đã cải _ thiện chất _ lượng khá nhiều Tránh_Asus ra nhé
2,Mình dùng con Asus mãi mà chưa hỏng Chỉ mong nó hỏng để mua máy mới Còn đám bạn dùng mấy _ đời máy HP rồi
2,Lenovo _ G 5080 lựa _ chọn tốt nhất
2,Yêu em Acer nhất
2,Mình xài con lenono dòng thinkpad cực trâu _ bò Để trong balo rơi cmn tầng 2 xuống Mở lên xài bình _ thường Đang chạy win 10 64 bit mượt _ mà
2,Hp _ pavilion _ 15 _ i 7 cũng tuyệt
2,lenovo _ u _ 41 cơ _ động cao thiết _ kế thời _ trang
2,mình vừa mua con asus _ x _ 554 lp core _ i _ 5 giá 12tr và rất hài _ lòng
2,Asus _ K 501 LB hoặc LX là ngon nhất
2,Trước tới giờ mình chỉ dùng DELL Asus_Hiện _ tại đang dùng Asus _ K 46 CA và khá hài _ lòng với những gì nó mang lại
2,Mê quá
2,Lei a 49 triệu là quá rẻ rồi còn gì
2,cố _ gắng để có 1 ẻm này
2,Mình vẫn dùng D300s thấy nó vẫn tuyệt _ vời muốn đẹp ảnh thì nên sắm ống _ kính mới
2,Khủng _ long của năm là đây
2,máy quái _ vật
2,Hàng khủng quá
2,Thích quá về VN không biết giá bao _ nhiêu đây
2,Nhìn thèm nhỏ dãi không biết đến khi nào sở _ hữu được em nó
2,Cái này mà tích _ hợp trên Sniper nữa thì _ thôi rồi
2,Hàng khủng đây rồi
2,Thật kỳ _ diệu
2,Trong được ánh _ sáng đầy _ đủ thì IP _ 6s quay đẹp hơn tôi thấy hình cuối _ cùng trong clip thấy ip _ 6s cho hình _ ảnh chân _ thật và đẹp hơn Canon Với 1 chiếc iphone 6s như _ thế_thì còn đòi _ hỏi gì hơn _ nữa Apple thật tuyệt _ vời
2,Màu này đích _ thực Canon huyền _ thoại
2,Leica mà bạn Conpact thôi mà cũng đã quá khủng
2,D 300 _ 35 _ f 1 8 là quá đủ rồi màu_sắc _ đẹp auto wb chuẩn đo sáng không chê chỗ nào thiếu sáng có flast cóc pin trâu chụp cả 1 0 shots
2,thích phone _ 2
2,Rất ấn _ tượng
2,em muốn có một cái như _ vậy
2,chỉ có 2 từ siêu khủng
2,cái này mua về làm ống _ nhòm được
2,Công _ nhận là kinh _ khủng thiệt Còn hơn cả máy quay chuyên _ dụng nữa ấy chứ Đúng là Canon
2,Thật kì _ diệu Đô rê mon lại rớt bảo _ bối Máy zoom
2,choáng với khả _ năng siêu zoom
2,Tuyệt _ vời
2,tuyệt
2,không nói nên lời yêu rồi v
2,quá khủng
2,Thật vui khi mình đang sở _ hữu đàn _ anh của nó sx50hs Thật tuyệt
2,Một cú huých về chấm Nhưng với nikon thì chấm không phải là tất _ cả Like love nikon
2,Canon là vô _ địch
2,Quá xịn quá đẳng _ cấp
2,Rẻ ghê
2,Trời _ ơi rẻ dữ
2,Rẻ hơn mình tưởng
2,Không biết thế _ nào nhưng mình đang dùng hàng của Xiaomi thấy rất ổn
2,gear _ s _ 2 đỉnh _ cao của công _ nghệ đẹp
2,quá hay và quá đẹp Tương _ lai hi _ vọng các nghệ _ nhân VN sẽ tạo ra nhiều sản_phẩm tốt _ đẹp hơn _ nữa
2,đẹp quá
2,Đẹp mà sáng _ tạo
2,Rất hay mong rằng thị _ trường sẽ có thêm nhiều sản _ phẩm sáng _ tạo made in Vietnam
2,Độc thôi chứ tôi mua bộ loa vi _ tính microlap _ 800 không mấy năm rồi nghe phê lòi tai
2,Quá đẳng _ cấp thế _ này mới xứng gọi _ là Smartwatch
2,Tôi đang dùng mì _ xào _ pispiston _ 3 và đang cảm _ thấy rất hài _ lòng
2,nhìn rất đẹp nghe rất hay nhưng không có tiền
2,Thật tuyệt _ vời sẽ mua 3 chiếc tặng 2 con 2 chiếc và chồng một chiếc
2,Đẹp
2,ước gì được tổ _ chức tại Hà _ Nội để được chiêm _ ngưỡng dòng sản _ phẩm cao _ cấp
2,Quá đỉnh không cần chỉnh
2,Oppo họ giỏi thật xài cái oppo _ r _ 7 _ plus rất ưng _ ý
2,Mình đã mua ống _ kính mắt _ cá fish eye cho em bphone của mình chụp góc rộng và vòm khá đẹp nói _ chung rất ưng
2,Thích cây quạt Mua ở đâu nhỉ
2,Mình thấy lung _ linh nhiều tính _ năng giá cũng không chát quá
2,Quá hay Không biết mua ở đâu
2,Nhìn cũng xinh _ xinh để phòng ngủ chắc ấn _ tượng đã ai dùng thử chưa cho em xin tí kinh _ nghiệm nào
2,Mình là mình sẽ mua Vì tiện _ dụng và di _ động Có khả _ năng biến chiếc tv của mình thành smart _ tv tích_cực
2,San pham nay hay qua se mua ngay
2,Ngon_Phai lam 1 em moi duoc
2,Rất hữu _ ích những người làm _ việc văn _ phòng nên mua khi hạ giá
2,ồ rất tiện và gọn
2,sản _ phẩm này sử _ dụng rất tốt đặc biết tiện _ lợi cho những cửa _ hàng nhỏ dùng để làm_dữ _ liệu nhập xuất hàng như trong ảnh hiện Phúc _ Anh đang bán 3 990 0 KM bộ bàn _ phím chuột Giga không dây cực hấp _ dẫn mọi người tham _ khảo thêm nhá
2,e thích rồi đó chắc là lướt web và xem phim ngon đấy
2,Tuyệt _ vời Mình sẽ mua Bphone
2,Chắc _ chắn rồi Nó đẹp hơn Apple _ Watch
2,Mình kết cái dây kim _ loại rồi đấy nhìn sang _ trọng
2,Ơ_hay quá ma con này về cắm vào i Phone mở _ rộng bộ _ nhớ tốt quá Lần sau chỉ cần mua i Phone có dung _ lượng thấp nhất 16Gb là đủ dùng rồi
2,Vừa mua em này cho con S6 nhà em công _ nhận tốc _ độ nhanh kinh thật
2,siêu _ thị điện _ thoại bán đấy Loại này nhỏ gọn dùng rất tiện _ lợi
2,không biết là nó có tiện _ ích thế _ nào nhưng vì được _ cái lạ và độc nên sẽ được nhiều người sử _ dụng
2,Chưa được trải _ nghiệm nên không có nhận _ xét gì chỉ thấy rằng nó rất đẹp đẹp theo đúng nghĩa một chiếc đồng _ hồ
2,mình rất thích nó Mắt thẩm _ mỹ của nhưng người kia để đâu không biết
2,Đẹp bên trong là công _ nghệ bên ngoài vẫn giữ nét cổ _ điển của 1 chiếc đồng _ hồ bình _ thường với nút chỉnh thời _ gian Nhiều người chê xấu không biết theo họ như nào _ là đẹp Chắc nhìn tí tèo giống Apple _ watch mới là đẹp với họ
2,Đẹp thế_này mà chê xấu Lúc_nào cũng lấy quan _ điểm đồng _ hồ cổ _ điển ra so _ sánh Mình thấy không hợp _ lý lắm Nhưng_mà cái giá 9 triệu thì có vẻ hơi khó chấp _ nhận Với các tính _ năng của đồng _ hồ thông _ minh bây _ giờ mình nghĩ tầm 4 5 triệu là vừa kể_cả apple
2,Các bạn chê xấu ư Các bạn đã được mắt _ thấy tay sờ chưa Mình thấy dùng đẹp và tiện _ lợi dùng bình _ thường có _ thể được 3 ngày Còn so với đồng _ hồ cổ _ điển thì hơi khập _ khiễng vì mỗi cái có nét riêng
2,Thời này còn chê iphone pin yếu là biết bạn xài iphone từ đời _ nào rồi pin ip _ 6 đã khá trâu mà nhất _ là dòng Plus pin trâu ngang ipad kinh _ dị
2,xài 6s đi rồi thấy nó đã cỡ nào mặc _ kệ sam fan nói đi bạn tích_cực
2,Iphone _ 7 quá tuyệt _ vời
2,Đẹp quá phải làm 1 cái mới được Má Dậy đi bán cho hết vé kìa chiều rồi
2,cái vỏ của nó đã đat rồi đất thật nhưng phải công _ nhận nó đẹp
2,trước mình thấy đồng hô samsung đẹp giờ cái này cũng đẹp cái vỏ và mặt kính đã nói lên cái giá của nó rồi
2,Rẻ thế
2,Quá rẻ để sở _ hữu TAG _ Heuer chính hãng trên tay
2,iphone bảo _ mật tốt ghê
2,Nói vậy _ là Apple vẫn nhất chỉ cần 2G mà các đối _ thủ 4G xách dép chạy không kịp
2,dòng note và dòng S của samsung đa ng dùng hơn tất _ cả các dòng khác vào thời _ điểm hiện _ tại
2,ôi đẳng _ cấp quá 2 sim 2 sóng online
2,RAM máy _ tính của mình chỉ có 4GB điện _ thoại ngày _ càng khoẻ
2,cấu _ hình tốt nhất_thiết _ kế đột _ phá nhất hãng điện _ thoại bảo _ mật tốt nhất màn _ hình cong tràn viền chống nước tốt con _ gái mà dùng s _ 7 thì độ xinh gái tăng lên x _ 2
2,IPhone so 1
2,màu hồng của samsung đẹp quá
2,đẹp thật
2,s7 thiết _ kế đẹp chụp hình đẹp chống nước nói _ chung là mình thấy s 7 đã làm quá tốt mình rất thích nhưng rất tiếc mình lại đang dùng ip _ 5s để phục _ vụ nhu _ cầu nghe gọi đợi cuối năm hoặc sang _ năm s _ 7 hạ giá nhìu xuống dưới 10tr đồng mình nhất _ định sẽ sắm 1 con s 7
2,Đợi note _ 7 ra mình hốt em S 7 _ edge liền Quá đẹp quá chuẩn màn _ hình cong thêm chống nước tản nhiệt bằng chất _ lỏng
2,đẹp và sang _ trọng không kém táo
2,Quá đẹp quá đẳng _ cấp
2,đẹp quá
2,Quá đẹp độ hoàn _ thiện về tính _ năng kiểu _ dáng phải nói là hơn hẳn iphone đến mấy lần thử _ hỏi iphone có cái gì hơn con s _ 7 _ batman nay
2,Quá đẹp luôn Ở đâu bán vậy
2,Quá ổn so với tầm giá
2,tin _ vui cho người tiêu _ dùng có thu _ nhập trung _ bình là đây dung _ lượng pin là điều tôi thích nhất ở sản _ phẩm này phải mua ngay thôi
2,Đẹp đó Về vn sẽ làm 1 em
2,dùng con zenfone _ 5 được 2 năm thấy khá ổn các bác ạ ấn _ tượng tốt với ASUS
2,Thì Apple kn chả đi _ sau hả bạn Đến con 6plus ram còn 1Gb trong khi các dòng khác đã 3Gb từ thưở nào rồi Tuy _ nhiên cái gì của apple nó cũng chất _ lượng hết Một phần do ios là hệ _ điều _ hành quá tuyệt _ vời
2,Ồh một thay _ đổi lớn làm thay _ đổi thế _ giới đây Đúng là chúng _ ta không sống nỗi vì thiếu nó được
2,Còn này lại cháy hàng cho mà xem
2,Mình cũng _ như bạn nhưng không thấy hối _ tiếc gì vì cũng đã 5 năm cho một sản _ phẩm đến giờ vẫn không chịu hư là quá tốt đang gom xiền lấy em 6s _ Plus đây
2,APPLE quá đẳng _ cấp Con gà mái i _ P 7 sẽ tiếp _ tục đẻ TRỨNG _ VÀNG cho APPLE
2,Màu này đẹp nè
2,Wow cái màu mới đẹp quá
2,màu xanh sẽ tạo ra sự khác _ biệt cho dòng_điện _ thoại iphone với các hãng khác ns chung là đẹp xuất _ sắc
2,Đẹp kinh _ khủng luôn bà _ con ơi
2,Không _ thể cưỡng lại được Quá đẹp 6 đang chờ lên 7
2,Quá đẹp cho ip _ 7 lại hot nữa đây
2,đẹp quá
2,bữa trước thấy xanh _ lam nhỉn bẩn bựa bữa _ nay đổi màu này nhìn đẹp a
2,Màu xanh tôi yêu quá tuyệt ra màu này apple không có đối _ thủ
2,Đẹp quá nhìn cứ như mấy dòng của htc ý
2,Màu đẹp quá Đang có 6s lại phải tốn tiền để đổi em và mang em về rồi
2,Màu xanh đậm đẹp quá nhìn rất nam _ tính khoẻ _ khoắn và chất
2,Màu của mình đây rồi chờ mãi từ 4s giờ mới có máy ưng _ ý Cảm _ ơn bác Tim _ Cook sớm biết thay _ đổi màu _ sắc cứ hồng mãi thì nản thật
2,Xin chia buồn với ai đã mua ip _ 4 5 6 tớ chuẩn _ bị mua ip _ 7 đây con này tk đẹp nhất từ trước tớn nay và bây _ giờ mới có hứng với iphone
2,Đẹp quá màu này rất nam _ tính chứ chẳng như màu vàng hồng chỉ hợp với con _ gái thôi
2,Nhìn là khoái
2,Dung la rat đẹp nhung day chi la phong _ doan
2,Leveu nghe nhac da that ba _ con ak
2,Mình cũng chỉ mong một thiết _ bị đeo tay đến vậy thôi
2,Quá đẹp
2,Con này mà cầm lên chụp hình không cần biết chất _ lượng thế _ nào đã khen đẹp rồi
2,Em vẫn đẹp dưới con mắt của tôi
2,Siêu phẩm thế _ kỷ là đây
2,Đẹp lắm Đang xài 4s Chờ _ P7 ra mình lên _ đời i _ Phone _ SE
2,Dùng iphone vẫn thích nhất bền _ bỉ
2,Rất đẹp đang xài 4S
2,Sony vẫn là số 1
2,TV bự xem đá banh mới sướng Quất em Samsung _ 48 JU60 quả không hối _ hận
2,Được _ cái samsung màn _ hình to vẫn net căng nên xem nó đã cảm _ giác chân _ thật sống _ động nữa
2,Cỡ màn _ hình bự bự thì chọn mấy con samsung đó xem nó nét căng không bị giật _ giật hay nhẽo hình _ như một _ số loại khác
2,Trải _ nghiệm trực _ tiếp rút ra được một kinh _ nghiệm đó là chất _ lượng hỉnh ảnh âm _ thanh của samsung vẫn là đỉnh nhất so với giá tiền
2,Sản _ phẩm tốt giá hợp _ lý không nên _ chê
