sentiment,text
1.0,cái đt cùi bắp với mức giá hoang_tưởng
0.0,Iphone rồi sẽ có và ifan lại nói apple định_nghĩa lại thế_nào là mở khóa bằng mống_mắt
2.0,Thèm  em quá đi đẳng_cấp máy_tính_bảng
1.0,Cái cam trước chắc ghi nhầm   thì_phải  mp không bằng con   của mình Ảo từ mọi thứ Tưởng bọn này phá_sản rồi mà vẫn sống được ở vn với cái giá điên_rồ này á
0.0,Phần_trăm lấy lại được máy của ios với android ios chắc_chắn cao hơn
0.0,Chắc thấy không đủ chọi với i_Phone_ nên nâng cấu_hình đây mà
1.0,Oppo nhái thiết_kế nhưng về cam và cấu_hình thua xa nhé Với_lại khui con máy Oppo ra sẽ thấy mạch nó lởm thế_nào
2.0,Qua đẹp Gia tam  trieu la may com Sam Apple Asus chet het
2.0,Quá đẹp Giá chừng bao_nhiêu mà không cho_biết Bán quốc_tế thì tuyệt luôn
1.0,nói thật chứ  con này phơi thua con Lumia_ nữa ai gạch em chịu có sao em nói vậy
0.0,Với những ứng_dụng ngày_càng nâng_cấp tiên_tiến điển_hình như taobao của alibaba vừa là nhứng dụng mua_sắm trực_tuyến có_thể xem báo công_nghệ ngay trên đó thêm vào sức cạnh_tranh khốc_liệt của thị_trường này Buộc samsung có những điều_chỉnh hợp_lí
2.0,Đơn_giản gọn_gàng nhưng rất sang và đẹp
1.0,Nói_chung samsung thua là thua không phải ý_kiến nhiều
0.0,Xấu nhưng vẫn mua vì hệ_điều_hành i_OS thật tuyệt_vời
0.0,_T C là của Quihoo_ một công_ty bảo_mật của Trung_Quốc bạn có_thể tìm thấy tiểu_sử của nó trên Wikipedia
1.0,rất muốn sony nâng_cấp cái chụp phơi_sáng từ thằng Z tới thằng Z giờ tới thằng X chưa cái nào có phơi_sáng cả haizz hơi buồn nhưng đã là fan thì vẫn dùng và chụp đêm cũng ok tiếc không có phơi_sáng haiz
2.0,Đẹp như Mac chạy Win Đỉnh_cao là đây
2.0,Tuyệt_vời
1.0,Sao e xem các hình thấy HTC_ hay đẩy iso lên khi bắt_đầu hơi thiếu sáng nhỉ Selfie thấy cũng hơi bệt
0.0,Thật_ra Điện_thoại và xe_buýt giống nhau Nếu bạn có thừa tiền hãy theo_đuổi nó Nếu bạn mua chiếc ĐT dùng ok và giá đối_với mình ok là được Còn cố để CHẢNH thì chỉ để các bạn cháy_túi thì không nên
1.0,ám vàng_khè xl chứ ở đó mà thật riêng đám lumia chả bao_giờ ra màu thật cả  thì ok
0.0,Xách tay thì thuế phí gì
2.0,Đang dùng Asus_Ro_G_vw Thấy mãn_nguyện vô_cùng
0.0,Thật_sự mà nói iphone có phần mất vị_thế so với ss Nhưng với mất_giá thấp từ   triệu nếu có mua tui thà mua hàng zin còn hơn tiếc gì vài triệu mua xong kẻo lại ôm cục tức
1.0,Mặt trước mà như M_ với ME thì em cũng làm con Bọn Sony với HTC bị điên hết rồi khi con máy cao_cấp nhất lại không hội_tụ tất_cả mọi thứ của hãng Con htc_ mặt trước quá tệ so với hạng trung như HTC_ME với M_ Con Xperia_X_Per thì dầy_cồm_cộp so với dòng Z màn_hình thì Full_HD xem ảnh cứ phải zoom lên mới rõ nét nhất_là ảnh có nhiều đường kẻ nhỏ nhiều chi_tiết nhỏ Thằng Sam nó cứ đều_đều gom những cái tốt tổng_hợp lại nên nó cứ ổn_định thế
2.0,Asus_ROG_GX_ Loại này rất tốt
2.0,Surface_Book của Microsoft với Window__pro tuyệt_vời ông mặt_trời cho công_việc và giải_trí
1.0,Đợt trước giao hàng  nắp lưng lumia_ về gọi hỏi chất_lượng ntn Phán là hàng zin của hãng nhựa polycarbonate ai_ngờ giao hàng về hàng đểu chưa đáng_giá k mất_toi k oan_uổng gọi kêu đổi mà trả vô đó xong không thấy tắm hơi gì luôn
0.0,Vậy_mà nhiều người định_nghĩa cứ dùng plus là đã thành người có đẳng_cấp rồi cơ đấy
2.0,đẹp và quá đẹp
1.0,k làm con camera giám_sát của xiaomi ngon hơn nhiều
0.0,Không thèm mua hàng giá rẻ
2.0,Mua ngay kẻo hết mất
1.0,nhìn hay vậy chứ mua về rồi lại ít xài tới
0.0,Với giá này thì mua Surface_Pro ngon hơn
2.0,Bị thích cái điện_thoại có máy_chiếu
1.0,Giá này thì thua rồi
0.0,iphone không cần chạy_đua phần_cứng với i_OS thì nữa gb ram cũng là quá thừa
2.0,tui xài lenovo từ cái máy bàn đến laptop tablet entry phone nay sẽ chơi smartphone luôn hoan_hô lenovo
1.0,Mất hứng với Z dù gái đẹp
0.0,Cug y_kien va Minh da co mau den xam
2.0,Ngon bổ và rẻ
1.0,Xài dòng zen của asus rơi xún rất dễ bể màn_hình nhé Nhà mình  cái đều như_vậy Iphone cũng rơi mấy lần mà không bị Chắc hên
0.0,Khá nhiều hãnh ra màu này rồi bạn kể_cả những hãng sản_xuất máy_nghe_nhạc Bạn thử tìm_hiểu ak _blue_note đi bạn sẽ định_nghĩa lại khái_niệm đẹp và sáng_tạo
2.0,Max_Os vẫn trên_hết
1.0,Đúng là  số trường_hợp nhìn ảnh của A hơi ảo_ảo ấy nhỉ
0.0,Thông_minh dốt thì_có tôi đang sử dụng ip__plus Nhiều lúc phat bực Đây là cái ip__plus thứ  Tôi mua vì nó quá đẹp nhưng thông_minh thì thua android nhiều bạn à
2.0,Đẹp quá có bàn_phím số nữa không biết giá rổ thế_nào
1.0,Em không biết bác thế_nào như con X T của em không_bao_giờ em mang nó ra mưa Vì một lẽ thường_tình là cao_su của nó quá dở nội mồ_hôi tay dính vào thôi đã cảm_thấy dinh_dính tay rồi chứ đừng nói thấm nước mưa
0.0, người mình nhìn thấy ngoài đường thì đến  người cầm iphone
2.0,Nhìn thôi đã phát thèm nhưng có tiền cũng không mua để_dành cho việc khác
1.0,sao cái A của mình nó không có thông_báo khi có cuộc_gọi đến nhỉ mặc_dù vẫn để bluetooth cả ngày khi nào mở app_vidonn ra mới thấy nó đồng_bộ mới có thế_này chả chán
0.0,Iphone chỉ đuọc cái hệ_điều_hành OS thôi nhung du_sao ma nói nếu nhìn_nhận một_cách công_bằng thì hiện_tại IPhone vẫn ổn nhất so với các hãng khác khi sử_dụng S_Edge đỉnh nhất của SS mà dũng vẫn liên_tục bị treo và đơ máy chán
2.0,máy này chơi ăn nấm cứu công_chúa thì tuyệt_cú_mèo
1.0,Tình_hình là viettel đến hôm này vẫn chưa vận_chuyển đến tay mình chán cái cảnh chờ_đợi này quá đã hơn  tuần rồi chứ có ngắn đâu Gọi điện_thoại lên tổng_đài thì được trả_lời là hôm_nay hoặc ngày_mai Chán
0.0,Và rôi các samfan không hiểu tại_sao máy của mình tốt thế_mà luôn bị iphone vượt mặt
2.0,Nghe có_vẻ nhiều tính_năng hấp_dẫn đấy nhỉ Hy_vọng Samsung sẽ sớm phát_hành bản   để anh_em dùng Wave_I II có cơ_hội thưởng_thức
1.0,sáng nay nhận hàng em nó có  số chia_sẽ với anh_em như sau quay tay bật màn_hình không ổn_định lúc được lúc không dự là do phần_mềm điên luôn với em nó có tiếng Việt nhưng font xấu cần hoàn_chỉnh về phần_mềm đo nhịp tim sai_số với con note_ của mình nhưng không nhiều app trên android thấy cùi hơn trên ios đồng_bộ bao ngu màn_hình không sáng lắm nhưng ít_ra nắng nên không sao
0.0,note_   icnch ma be hon nhieu so voi iphone_s_plus co man   inch nhi Co ve apple thiet_ke iphone man to không can_doi
2.0,cam này đẹp mà chụp cái nào cũng ra cái avatar của mình thế mới_lạ
1.0,Mình dùng A rửa tay nhiều cũng từng tắm mà không thấy vấn_đề gì nhưng nghĩ là cũng không nên cố_tình nhúng nó vào nước của rẻ không nên ham_hố Nói_chung là chỉ dùng để báo thông_tin từ điện_thoại là chính nhất_là lúc chạy xe_máy nên cứ về nhà là tháo vứt ra và tắt Bluetooth đt Mấy cái theo_dõi giấc_ngủ thấy tào_lao lắm ngủ thì tháo hết ra cho khỏi vướng_víu mới ngủ ngon được chứ
0.0,Biết_đâu S thiết_kế đẹp hơn i_P thì_sao
2.0,ảnh s_ không bằng luôn ghê vậy
1.0,yes lúc đầu mình lăn_tăn cái vụ chênh giá dữ vậy nên có nghi_ngờ nguồn_gốc tcs thấy vuaphukien update giá để cạnh_tranh là hiểu giá nhập về thấp hơn con_số k nên tin_tưởng được Vụ bảo_hành TCS hiện_tại đúng là_hơi chán mình gửi ra bảo_hành nhận từ t_ t cn gọi hỏi là đã nhận được chưa thì báo chưa nhận đến t_ mình gọi hỏi thẳng chuyển_phát ai kí nhận mình gọi lên TCS bảo người tên ABC đã nhận rồi check lại mới có người báo nhận Cái vòng_tay XS mình mua bị lỗi hở mặt kính gửi ra sau khi ngâm  ngày nói như trên người_ta đồng_ý đổi cho cái mới đang chuyển khi nào nhận được sẽ phản_hồi lại cho anhem biết
0.0,Ips_plus sao lo để màu đen kế bên con n_ luôn đi cho nó đọ tay_đôi Với_lại _ nó đâu có cái viền đen màn_hình vậy đâu Cái này là đang dùng androi Pót bài nha
2.0,s xách đẹp rồi giá cao hơn mà chất_lượng lại thấp hơn
1.0,Con này phải mua thêm cục sạc nữa thì thành_ra k rồi tương_đương mấy con router phổ_thông mà chức_năng còn kém hơn
0.0,Phần_mềm androi_   trên s_ nếu đặt chế_đọ tiết_kiệm pin gần_như tất_cả kết_nối internet sẽ ngừng khi màn_hình tắt
0.0,Cái này  năm trước huawei_x_ honor_ đã có rồi Thấy tiết_kiệm được nhưng không đáng_kể
1.0,đã mua và  nhận_xét tào_lao vị_trí mình cần bắt sóng là ở tấng  cục wifi nhà mình ở tầng  Khi chưa có Xiaomi này thì sóng bắt lúc được lúc mất Còn sau khi có cục Xiaomi thì sóng bắt căng_đét nhưng mạng lúc được lúc mất đỡ hơn  tí Túm lại là không phải giải_pháp hay nên mua  cục WIFI co chức_năng RP cơ k ngon hơn
2.0,trời ạ sao con Prime_X nhìn đẹp thế bây màu_sắc dễ_chịu mà không cháy_sáng nữa Trong khi S nhìn như bị phủ sương vậy Liệu có phải do cảm_biến không nhỉ
1.0,chưa chắc đã dùng TP_Link_WRN làm repeater hoàn_toàn không ổn_định có_thể gọi_là rất tệ nguồn phát wifi là
0.0,Bạn nên xem_lại mình bạn xài  sim kệ bạn còn nhiều người vẫn thích dùng  sim
2.0,không thể tin nổi anh mobistar lại chụp đẹp đến vậy
1.0,cục Xiaomi đẹp hơn KLQ chứ em đang xài Anker k mAh ngon hơn nhìu háhá
0.0,Châu_Âu với Mĩ thường mua máy theo nhà mạng mỗi người  số nên máy  sim là không cần_thiết Châu_Á thì  người có_thể dùng nhiều SIM nên Tq mới có loại máy  SIM
2.0,So với XL hay LG_G đi y Con mobiistar này chụp ghê thật
1.0,Cái giá yêu thế cơ_mà thấy nhiều bác nới giống Xiao_Mi vậy giờ giá không yêu nữa rồi
0.0,Có những người Việt hoài không chịu lớn Người_ta cho_hay tặng cũng không muốn muốn đi mua à muốn bị hút máu cho cái sĩ_diện hão
2.0,Em vẫn thấy ảnh của s_e chụp tốt hơn những ánh đèn sáng thì phần_nhiều bị cháy chắc do để thời_gian với iso Còn độ chi_tiết với độ mịn thấy vẫn hơn chứ
2.0,nhìn ảnh ảo vãi khẩu nhỏ nên phơi cùng  thời_gian sẽ không sáng bằng chi_tiết lại hơn chắc không mua s_e nữa đâu mua em sao việt thôi
1.0,Sao mà giống xiaomi thế chỉ khác mỗi cái giá bán thôi Phụ_kiện kèm theo cũng tương_tự nhau Vãi cả asus
0.0,Bạn chỉ cần có  acc gmail là bạn đã có hẵn Gb lưu_trữ trên Drive rồi tôi không cần có máy_móc gì hết ra nét lập  acc tổng là Gb  acc lưu  thứ mãi không hết cần gì phải mua samsung mới có mỗi Gb mà la to thế à mà apple có icloud từ thửa nào rồi z
2.0,sao không thấy ai thử so_sánh phơi_sáng của v_ nhỉ con đó cam phơi_sáng ngon lắm chứ bộ
1.0,Đây là cục xiaomi được asus mua rồi đóng_dấu của hãng vào chả có gì nổi_bật cả Mua xiaomi ngon hơn
0.0, sự lai_tạo giữa ip_ và samsung
2.0,Tuyệt no màu no mắt no bụng luôn
1.0,sặc mùi pr chưa test mà đã phán nó ngon tích cực chính_hãng cũng tùy cái chứ thằng nào chả chính_hãng v chưa chứng_minh nó hơn mấy cục sạc kia mà đã thấy cái giá chát rồi
0.0,Mua cái về xài chụp hình cho bà_con
2.0,Mình cũng đang dùng HTC_ đánh_giá là năm_ngoái thì màu chụp của G và V khá thích nhưng phải chỉnh chút chứ auto không thích lắm Còn HTC_ năm nay chụp hình rất yêu màu nhìn rất thích mắt
1.0,Nút nguồn thiết_kế dở quá bấm chờ   giây mới tắt hoặc mở nguồn Nhiều khi gây ức_chế Rất không tiện_dụng khoản này
0.0,Có_khi phải chuyển từ iphone sang SS mới được
2.0,Mình xem video vật_vờ đánh_giá rồi cũng đã đã test nên làm luôn mặc_dù hơi chát nhưng nó chất thật Cũng xứng_đáng
1.0,Không hiểu sao không thấy có thiện_cảm với cái tên BenQ lắm Vì ngày_trước có cái màn BenQ đang xài thì bị  vạch dọc màn_hình
0.0,Giống Glance_Screen trên Lumia ngày_xưa
2.0,Hơn cả Z Nếu không tính zoom lên thì có_thể sánh được với  nữa
1.0,Trả khác con Oakley của em Trông còn đẹp hơn
0.0, em xinh_tươi sạch_sẽ cấu_hình nóng_bỏng lại tắm_gội thường_xuyên được với  em đẹp gái nhưng cả đời không tắm các bác thích em nào
2.0,Nhìn hình màu thích quá tươi mắt xem bằng M cảm_giác màu tươi hơn là cái mt của em tiếc là giá máy còn cao đợi mùa sau cố xúc vậy ham cả vẻ nam_tính cứng_cáp
1.0,Kính_mát làm cái không gì  đô đắt gớm thế
0.0,So_sánh iphone với a_ còn chịu được chứ so với s với note thì đề_cao iphone quá
2.0,Quan_trọng là cân_bằng sáng của HTC chuẩn nên chụp trong nhà có ánh đèn không bị sai màu bù lại iso đẩy xuống thấp nên ảnh hơi tối nếu so_sánh với S thì khoản chụp trong nhà HTC hơn S bị sai màu và bệt do khử nhiễu Về chống rung thì chưa có máy để thử nhưng xem qua mấy bài review thấy HTC làm khâ tốt quay_phim thu tiếng khử nhiễu ồn tốt và camera selfie thì cho chi_tiết ảnh rõ làm mịn da vừa_phải
1.0,Giá này làm_bằng vàng có_khi vẫn rẻ hơn
0.0,Mr_ _Doc cầm iphone thì khác_biệt là đúng vì nó giống mấy hàng TQ Xiaomi Mezu
0.0,Bạn lạ nhỉ khi nào i_Phone đại hạ giá ngang mấy em xiaomi meizu thì chẳng ai thèm nhắc đến làm_gì ngang giá thì so_sánh là bình_thường mà Thấy tủi_thân à
1.0,Mắc kinh cơ_mà kính đeo vào cái phá được kỷ_lục Olympic thì   ngta cũng mua
2.0,Đẹp quá thuộc hàng top rồi
0.0,Em Note_ của em nó còn chưa chiu hỏng thì bao_giờ em mới được dùng Note  đây
1.0,Có đầy rồi bạn ơi thiết_kế kiểu không bản_lề này đâu phải mới đâu
2.0,sắc nét thật á nhin may tam hinh chup món ăn ma kich_thik dich_vi ghe lun á troi
2.0,Mình đang sử_dụng và rất hài_lòng ban_đầu chụp thử thấy không ưng_ý bằng m_ nhưng do hai máy đo sáng khác_nhau nên mình chưa quen Khi đã quen kiểu lấy_nét không có đo sáng như m_ thì dần_dần chụp được những bức rất ưng_ý và chi_tiết Những bức chụp flash_dual_tone cho ra màu chính_xác phải nói dù chụp tối hay sáng thì màu của  cực_kì chính_xác chia_sẻ hai bức chụp nguyên_bản chỉ crop
1.0,ôi thần_linh ơi cái giá không tưởng_tượng nổi
0.0,Thấy pin yếu hơn con A_pro hay con gì đó mah nhưng cũng không sao Chờ em i_Phone_ ra so_sánh  em em nào ngon hơn sẽ dớt
1.0,Mình dùng suface_pro_ thấy chạy tốt mà đẹp hơn con này
0.0,thế_mà mấy bác fan sam lại bảo chỉ mỗi Việt_Nam mới cuồng iphone và mua iphone vì sĩ_diện nên nó được nhiều người dùng nhiều ng dùng mà táo không cho vào danh_sách  nước thế hoá_ra tao nó không biết làm_ăn a không biết ở đâu là nhiều ng dùng à điều đó chứng_tỏ  nước kia có nhiểu ng dùng hơn Việt_Nam và suy ra nhiều người kém thông_minh hơn Việt_Nam
2.0,Quá tuyệt_vời Mình thử mua một món này hàng noname trên Lazada về vứt luôn Cái này rất đáng để đầu_tư nếu đi du_lịch
1.0,quá sai_lầm khi bỏ ra t đển mua con này
0.0,Tôi nhận thấy từ lâu rồi mỗi lần Samsung ra cái gì đắt hay rẻ là có ngay những tung_hô của một_số người Không cần phải nói thay cho thị_trường
2.0,Chất_lượng ảnh cũng khá OK đó chứ nhỉ đầu_tư  em sắp tới đi du_lịch mới được
2.0,Có_vẻ ngon với giá này
1.0,Máy này không thực_tế Microsoft CEO nên cẩn_thận chẳng ai mua cả đi chơi thì_có máy_tính bảng đi làm có laptop cái này chẳng biết để làm_gì cổ_phiếu microsoft qua nay chỉ còn nữa microsoft thuê tôi làm giám_đốc cho
0.0,Chắc còn nhiều thứ hay_ho khác ngoài RAM chứ
0.0,Huy_vọng giá_như lúc Note mới ra
1.0,Laptop mà tr thì mua về làm cảnh
2.0,nhìn đẹp nhỉ 
2.0,Phụ_kiện đẹp và chất chụp ảnh thì khỏi chê
1.0,không có ổ dvd là không ổn
0.0,Mua thêm phụ_kiện xài đồ apple là phải chấp_nhận chuyện này
2.0,Chụp ban_đêm rõ phết ít có hạt
1.0,không thay pin đuoc sau_nay chai pin sao ma thay
0.0,Vừa nghe nhạc vừa sạc máy nguy_hiểm lắm Đã sạc máy thì không nên dùng thêm hay nghịch điện_thoại Lúc máy sạc pin cũng là lúc chúng_ta nên đi_lại hoặc nghỉ_ngơi Đấy có_lẽ là một trong những ý_đồ của Apple
2.0,Đã quá Đang nhăm_nhe hốt em Zen_Ultra Vì nó gợi nhớ đến em Z_Ultra năm nào
1.0,Chưa ấn_tượng lắm
0.0,Note_ mang tên NFN_ phiên_bản màn phẳng và cong  cạnh
2.0,Mod Non_me mở khoá tải ảnh gốc được không ạ ah có tấm nào bác chụp low_light_mode không thấy chế_độ này của asus cũng ngon
1.0,Đắc quá mà chì có  tiêu_cự  là lãng_phí em này trước_sau cũng phải hạ nhiệt vì nhu_cầu sử_dụng em này không nhiều biết tên_tuổi và chất_lượng ảnh không phải bàn nếu ai biết chơi leica
0.0,Note_ đã có Note_ thật chất là Note_ nhưng để đồng_bộ với S thì SS lấy hiệu là Note_ Samsung chưa ra_mắt mà bạn đã có rồi gió mát thiệt
2.0,Len_kit của Fuji quá ngon màu JPEG của Fuji cũng nhỉnh hơn hẳn Dù mình là fan Sony
1.0,sao bằng pentax_z được
0.0,Đã bỏ note để sang ipad he he
2.0,Vẫn thích màu xanh của Fuji
1.0, con vít đó là một yếu_tố quan_trọng cho sự ra_mắt Nhưng tiếc thay nhà_sản_xuất chọn  con bố_trí tệ nhất cho sản_phẩm mới ra_mắt Tại_sao nghĩ đến một sản_phẩm loa bằng sứ rất sáng_tạo rồi lại ụp nó gáo nước_lạnh bằng  con vít Giải_pháp Nên thay bằng  con vít lục_giác và cho nó ẩn bằng với mặt_phẳng vặn vít hoặc ít_nhất là một_mặt vít kiểu khác như  khe vặn  khe vặn hay bằng cách nào_đó khác  con hiện_tại nó quá quen quá tầm_thường
0.0,sharp giờ nó của đài_loan nhé bạn
1.0,Nhìn cũng được nhưng nhỡ nó rơi cái thì toi
0.0,Bạn mua cái TV  inch xịn  Android_tv_Box chạy mạnh và ngon hơn nhiều lại có_thể update fw mới Về lâu_dài smart TV không_thể truy_cập mạng hoặc xem Yotube bình_thường được
2.0,Màu của Fuji lên đẹp hơn Sony nói_chung lại thấy nghiêng về Fuji
2.0,Với  thằng chụp amateur như mình không biết dùng pts với lightroom gì đó mua về chụp ảnh post luôn thì fuji quá ngon Chỉ cần chụp về cóp ra máy post luôn chả xử_lí gì cả Mình dùng xe  thôi nhưng thấy nước ảnh cũng ngon lắm rồi Fuji đáng tiền nhất ở nước_ảnh và hình_dáng hoài_cổ
1.0,Lại thất_bại tràn_trề sứ này cứng và bóng quá nghe đâu hay nên cải_tiến vỏ sứ lại
0.0,Samsung là hãng bán được nhiều TV nhất thế_giới Không biết có tốt nhất không vì tôi dùng LG
2.0,trước_đây mình dùng nex_ về sau phân_vân giữa xe_ và a_ nghịch thử  máy và quyết_định chọn fuji chưa bàn đến chất ảnh riêng cái máy đã tạo rất nhiều cảm_hứng để chụp ảnh thiết_kế chỉnh các thông_số đơn_giản và khoa_học
1.0,Dễ vở
0.0,Nhà tui đang xài tivi  inch của samsung model LA độ_phân_giải Full_HD từ năm  đến giờ sao bác lại bảo không có Năm_ngoái mới mua thêm con JU  inch Ultra_HD K đây
1.0,Thiết_kế xấu quá chưa biết chất_lượng ra_sao lại còn giá cao quá Thân gửi bạn làm ra sản_phẩm
0.0,Iphone_S  lần thay pin vẫn không cải_thiện rút sạc h đến h là hết pin vậy_là mua điên thoại khác sau nâng ios_   s lại được đến tối vẫn được  pin nếu_không có vụ_kiện chắc rất nhiều người giống tôi phải thay ĐT mới
2.0,fuji bá hơn hẳn màu đẹp trong sony quả này thua nặng vote fuji
0.0,từ i_OS_ trở đi mình đã không còn JB nữa Vì để nguyên xài rất ngọt Nhờ lại hồi xài iphone_ với GS JB tan_nát máy lun Giờ i_OS rất ổn_định mình nghĩ đừng JB nữa
1.0,Cả ngày hôm_nay mình vật_lộn với cái HDD SamSung GB Công_nhận thấy HDD SS là sợ
2.0,Thực_sự lén fuji giá rẻ nhưng chất_lượng rất tốt trong tầm giá
2.0,Cảm_thấy màu và độ nét của vật_thể chụp với Fuji nhìn nhỉnh hơn
1.0,Giá thế_thì say goodbye ever rồi Giá thế_thì cạnh_tranh kiểu gì Thua vè cả chất lẫn giá_cả Tầm giá đó mido_tissot_movado sang_trọng lich_lãm mà vật_liệu phải gọi_là nồi_đồng_cối_đá Đã_vậy anh gear_s_ chình_ình ra đó với giá chi  đến  triệu với thiết kệ nổi_bật tính_năng đảm_bảo chỉ có ngang hoặc hơn chứ không thua
0.0,Harman_kardon mà bình_dân thì chắc bác không phải dân nghe nhạc rồi nhỉ Giá gốc của em nó là  gần tr đó bác à Samsung nghe cũng tầm đó thôi
1.0,Để nguyên giá đôla Mỹ đi đừng qui_đổi ra tiền việt Nghe choáng quá
0.0,Trông_mặt_mà_bắt_hình_dong rồi thím ơi công_suất W đâu phải là ít hệ_thống âm_thanh đa_chiều Ring_Radiator đảm_bảo âm_thanh đủ mạnh và vang khắp nhà bác
2.0,Theo_dõi giấc_ngủ thì chưa thử tối nay thử xem sao mình thấy con a với giá k mà được như này là quá ngon rồi chứ lúc đầu tính mua miband_ giá công_bố k đến khi bán khan_hàng tăng lên  ghét không mua luôn
2.0,Mình đang dùng  con này rất ngon mạng   vạch dùng nó kéo lên  vạch mạng miếc nhanh hơn hẳn dĩ_nhiên cũng chỉ hòm_hòm khi lại gần router thôi Mình lên công_ty chỗ mình ngồi wifi công_ty chỉ   vạch là kịch mà phải đúng chỗ ngồi còn đi khuất tí là rất khó vào mạng Từ hồi có nó có_thể lỉnh vào  góc chui xuống gầm bàn xem phim chơi game mà thằng này lại khá mạnh mình đi cách nó hơn m xuyên qua  bức tường toalet mà vẫn  vạch Nhưng nó có  nhược_điểm đang cố tìm cách khắc_phục là nó chỉ nhớ  mạng Nghĩa_là nếu cài mạng ở công_ty thì khi về nhà hay đi công_tác gặp mạng khác phải reset nó và cài lại từ đâu
1.0,Không ổn Đồng_hồ này không có khả_năng chống nước nên lúc rửa tay hoặc chơi_đùa với nước bé sẽ phải tháo đồng_hồ ra Mà trẻ_con thì vốn hiếu_động ham chơi nên khả_năng thất_lạc đồng_hồ rất cao Không rõ bên Tadi có bảo_hành trong trường_hợp dính nước không nhỉ
0.0,Con đấy chỉ được mỗi tiếng Bass thôi dài mid và treble rất mờ và chán nhé Trong khi Bass thì con  này không địch lại nhưng được_cái cả  dải đều nghe rất cân_đối Còn thiết_kế thì khỏi nói rất phá_cách
2.0,Con này giá rẻ và dùng ngon
1.0,Cái thời_lượng Pin quan_trọng thế_mà không thấy nhắc tới được nửa ngày thì ai dùng
0.0,Với tầm tiền đó thì lựa_chọn tốt nhất_là HARMAN_KARDON_AURA nhé bạn
1.0,Giá   triệu đồng là quá đắc vì chỉ dùng được một thời_gian ngắn Tiền nào của đó
0.0,Còn Jbl_extreme thì ngon với những bài có tiếng_bass nhiều với cả ở không_gian nhỏ thôi chứ để trong phòng rộng là thấy không được rồi đó Con Loa_ này của Samsung nghe_nói có_thể nghe tốt cho phòng tới  m
2.0,xiaomi rẻ mà chất
2.0,Vừa mua em Asus_Zenpower này trên Lazada giá   đồng Cũng được nhìn đẹp gọn_gàng hơn các em khác cùng dung_lượng để thử dùng một thời_gian xem thế_nào
1.0,cái này nó rất dở khi đi ngoài_trời mưa khi rửa tay mố_hôi tay ra nhiều Nói_chung là không chịu được nước muốn nghe hay gọi điện thì_phải để tay lại sát tai thì mới nghe rõ
0.0,Ý của bạn khả_năng đa_nhiệm của zen_ bản g ram phải không
2.0,Vừa mua em này qua tốt pin trâu chứ bộ âm bass tốt treble cũng ok mở nhạc cũng to nghe phê lắm
1.0,Cuối_cùng thì cũng đã có cách để ifan được trải_nghiệm cảm_giác thoải_mái như khi dùng điện_thoại Android chúc_mừng ifan
0.0,mặt sau g_ là cụm phím nguồn tăng giảm âm_lượng bạn ơi
2.0,Ipad kết_nối ngon với cái loa này bạn tui xài rồi Cái loa này chỉ để nghe thôi không mic không nút volume không lỗ   gì đâu Vậy nên mới rẻ mà nghe tốt
1.0,Nếu bán giá k thì sẽ không ai mua
0.0,Bạn nghĩ sao lấy zenphone_ đi so với siêu phẩm G vậy bạn Note_ hay s_plus thì nên so với G
2.0,Con e y_hệt con này nghe bass mạnh không rè cũng mừng
1.0,đồng_hồ này là không cần_thiết không có thì thèm có rồi thì thừa trông như đồng_hồ điện_tử rẻ_tiền vì mọi người vẫn quen với những đồng_hồ cơ sang_trọng mạ vàng đính hột xoàn kim_cương đeo cái này đi đâu cũng phải giải_thích của tôilà đồng_hồ thông_minh  triệu chứ không phải đồng_hồ điện_tử đâu nhé hừ thật vô_duyên chào cả nón
0.0,LG_G không cần bàn bạn à nếu phân_vân thì nên lựa_chọn giữa LG_G với Note_ S HTC_M Sony_Z_Tmobile chứ không phải em zend_ củ chuối đâu
2.0,Mình sạc thì thấy lúc_nào nó cũng nhanh
1.0,Tôi rất quan_tâm công_nghệ nhưng sẽ không_bao_giờ bỏ tiền ra mua apple_watch hay gear cho_dù công_nghệ có cao mấy cũng không đẹp bền_bỉ và sang_trọng như đồng_hồ cơ
0.0,Mua điện thoại đổi trả ở tgdđ đã là một bài_toán khó huống_gì là hàng không rõ nguồn_gốc kiểu nào cũng là hàng đã sử_dụng gần  năm mọi người để ý thời_điểm xuất_hiện của những máy đã qua sử_dụng này thường là lúc sau gần  năm ra mắt lúc các sản_phẩm mới sắp ra mắt còn việc mới  không  vết xước thì không thể nào không qua hồng_kông gia_công lại được
2.0,Màn này sinh_ra không phải để hình nó đẹp bác ơi cái mục_tiêu của nó là ms kìa không có màn ips nào được mức đó đâu
1.0,thấy gear_s ngon hơn
0.0,Hàng_xách từ Mĩ về thì em chắc_chắn chất_lượng vượt xa hàng ở thị_trường Châu_Á Nguyên_nhân là trong cùng một dây_chuyền sản_xuất ở china ngay khâu kiểm_định đã phân ra rất nhiều mức chất_lượng chất lượng khác_nhau     Và chất lượng  luôn về mĩ q sẽ đi châu_âu và châu_á hay vn nói_riêng chỉ được ở q  thôi
1.0,Mua dùng được vài giờ phải mang đi sạc quá phiền_nhiễu
0.0,hang nao ma cha la hang_chinh_hang hong_le mang tu my zia la hang không chinh_hang a may thanh
2.0,mới lấy con del_u_h và đang khá hài_lòng
